film_name,flag,link
"""Star Trek: Enterprise"" Babel One (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227375
"""Star Trek: Enterprise"" Observer Effect (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227374
"""The Lord of the Rings: The Rings of Power"" Adrift (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226891
"""The Lord of the Rings: The Rings of Power"" Adrift (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226877
Blue Valentine (2010),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226852
"""The Lord of the Rings: The Rings of Power"" A Sh... (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226842
"""The Lord of the Rings: The Rings of Power"" A Sh... (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226825
"""Mike"" Lover (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226716
Alienoid (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226691
"""Halo"" Allegiance (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226593
"""Halo"" Reckoning (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226590
"""Halo"" Homecoming (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226589
"""Halo"" Emergence (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226588
"""Halo"" Unbound (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226587
"""The Boys"" What I Know (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226585
"""The Boys"" Butcher, Baker, Candlestick Maker (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226584
"""The Boys"" The Bloody Doors Off (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226583
"""The Boys"" We Gotta Go Now (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226582
"""The Boys"" Nothing Like It in the World (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226556
DC League of Super-Pets (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226487
Hayan chonjaeng (1992),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226193
Prey (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226120
"""Star Trek: Enterprise"" Daedalus (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226045
"""Star Trek: Enterprise"" Kir'Shara (2004)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226044
"""Star Trek: Enterprise"" Awakening (2004)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226043
"""Devil in Ohio"" Sanctuary (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228657
"""Devil in Ohio"" Broken Fall (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228656
"""Fakes"" She Said She Said (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228642
"""Fakes"" Forged in Stone (or something) (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228641
"""Fakes"" King of Anything (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228640
"""Fakes"" All Eyes On Me (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228639
"""Fakes"" A Cup of Ambition (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228638
"""Fakes"" Real G's Move in Silence Like Lasagna (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228637
"""Fakes"" We Are The Captains Now (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228636
"""Fakes"" Episode #1.3 (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228635
"""Fakes"" Yo I Got a Fake ID Though (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228634
"""Fakes"" Teen Drinking is Very Bad... (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228633
The SpongeBob Movie: Sponge Out of Water (2015),ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228103
"""Big Mouth"" Episode #1.11 (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227912
"""Star Trek: Enterprise"" United (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227378
"""Star Trek: Enterprise"" Babel One (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227375
"""Star Trek: Enterprise"" Observer Effect (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227374
"""The Lord of the Rings: The Rings of Power"" Adrift (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226891
"""The Lord of the Rings: The Rings of Power"" Adrift (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226877
Blue Valentine (2010),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226852
"""The Lord of the Rings: The Rings of Power"" A Sh... (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226842
"""The Lord of the Rings: The Rings of Power"" A Sh... (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226825
"""Mike"" Lover (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226716
Alienoid (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226691
"""Halo"" Allegiance (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226593
"""Halo"" Reckoning (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226590
"""Halo"" Homecoming (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226589
"""Halo"" Emergence (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226588
"""Halo"" Unbound (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226587
"""The Boys"" What I Know (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226585
"""The Boys"" Butcher, Baker, Candlestick Maker (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226584
"""The Boys"" The Bloody Doors Off (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226583
"""The Boys"" We Gotta Go Now (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226582
"""The Boys"" Nothing Like It in the World (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226556
DC League of Super-Pets (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226487
Hayan chonjaeng (1992),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226193
Prey (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226120
"""Star Trek: Enterprise"" Daedalus (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226045
"""Star Trek: Enterprise"" Kir'Shara (2004)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226044
"""Star Trek: Enterprise"" Awakening (2004)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226043
"""Devil in Ohio"" Sanctuary (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228657
"""Devil in Ohio"" Broken Fall (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228656
"""Fakes"" She Said She Said (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228642
"""Fakes"" Forged in Stone (or something) (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228641
"""Fakes"" King of Anything (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228640
"""Fakes"" All Eyes On Me (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228639
"""Fakes"" A Cup of Ambition (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228638
"""Fakes"" Real G's Move in Silence Like Lasagna (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228637
"""Fakes"" We Are The Captains Now (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228636
"""Fakes"" Episode #1.3 (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228635
"""Fakes"" Yo I Got a Fake ID Though (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228634
"""Fakes"" Teen Drinking is Very Bad... (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228633
The SpongeBob Movie: Sponge Out of Water (2015),ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228103
"""Big Mouth"" Episode #1.11 (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227912
"""Star Trek: Enterprise"" United (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227378
"""Star Trek: Enterprise"" Babel One (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227375
"""Star Trek: Enterprise"" Observer Effect (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227374
"""The Lord of the Rings: The Rings of Power"" Adrift (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226891
"""The Lord of the Rings: The Rings of Power"" Adrift (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226877
Blue Valentine (2010),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226852
"""The Lord of the Rings: The Rings of Power"" A Sh... (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226842
"""The Lord of the Rings: The Rings of Power"" A Sh... (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226825
"""Mike"" Lover (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226716
Alienoid (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226691
"""Halo"" Allegiance (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226593
"""Halo"" Reckoning (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226590
"""Halo"" Homecoming (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226589
"""Halo"" Emergence (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226588
"""Halo"" Unbound (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226587
"""The Boys"" What I Know (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226585
"""The Boys"" Butcher, Baker, Candlestick Maker (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226584
"""The Boys"" The Bloody Doors Off (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226583
"""The Boys"" We Gotta Go Now (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226582
"""The Boys"" Nothing Like It in the World (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226556
DC League of Super-Pets (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226487
Hayan chonjaeng (1992),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226193
Prey (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226120
"""Star Trek: Enterprise"" Daedalus (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226045
"""Star Trek: Enterprise"" Kir'Shara (2004)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226044
"""Star Trek: Enterprise"" Awakening (2004)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226043
"""Devil in Ohio"" Sanctuary (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228657
"""Devil in Ohio"" Broken Fall (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228656
"""Fakes"" She Said She Said (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228642
"""Fakes"" Forged in Stone (or something) (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228641
"""Fakes"" King of Anything (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228640
"""Fakes"" All Eyes On Me (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228639
"""Fakes"" A Cup of Ambition (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228638
"""Fakes"" Real G's Move in Silence Like Lasagna (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228637
"""Fakes"" We Are The Captains Now (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228636
"""Fakes"" Episode #1.3 (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228635
"""Fakes"" Yo I Got a Fake ID Though (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228634
"""Fakes"" Teen Drinking is Very Bad... (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228633
The SpongeBob Movie: Sponge Out of Water (2015),ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228103
"""Big Mouth"" Episode #1.11 (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227912
"""Star Trek: Enterprise"" United (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227378
"""Star Trek: Enterprise"" Babel One (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227375
"""Star Trek: Enterprise"" Observer Effect (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227374
"""The Lord of the Rings: The Rings of Power"" Adrift (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226891
"""The Lord of the Rings: The Rings of Power"" Adrift (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226877
Blue Valentine (2010),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226852
"""The Lord of the Rings: The Rings of Power"" A Sh... (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226842
"""The Lord of the Rings: The Rings of Power"" A Sh... (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226825
"""Mike"" Lover (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226716
Alienoid (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226691
"""Halo"" Allegiance (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226593
"""Halo"" Reckoning (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226590
"""Halo"" Homecoming (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226589
"""Halo"" Emergence (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226588
"""Halo"" Unbound (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226587
"""The Boys"" What I Know (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226585
"""The Boys"" Butcher, Baker, Candlestick Maker (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226584
"""The Boys"" The Bloody Doors Off (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226583
"""The Boys"" We Gotta Go Now (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226582
"""The Boys"" Nothing Like It in the World (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226556
DC League of Super-Pets (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226487
Hayan chonjaeng (1992),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226193
Prey (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226120
"""Star Trek: Enterprise"" Daedalus (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226045
"""Star Trek: Enterprise"" Kir'Shara (2004)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226044
"""Star Trek: Enterprise"" Awakening (2004)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226043
"""Devil in Ohio"" Sanctuary (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228657
"""Devil in Ohio"" Broken Fall (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228656
"""Fakes"" She Said She Said (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228642
"""Fakes"" Forged in Stone (or something) (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228641
"""Fakes"" King of Anything (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228640
"""Fakes"" All Eyes On Me (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228639
"""Fakes"" A Cup of Ambition (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228638
"""Fakes"" Real G's Move in Silence Like Lasagna (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228637
"""Fakes"" We Are The Captains Now (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228636
"""Fakes"" Episode #1.3 (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228635
"""Fakes"" Yo I Got a Fake ID Though (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228634
"""Fakes"" Teen Drinking is Very Bad... (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228633
The SpongeBob Movie: Sponge Out of Water (2015),ja,https://www.opensubtitles.org/en/subtitleserve/sub/9228103
"""Big Mouth"" Episode #1.11 (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227912
"""Star Trek: Enterprise"" United (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227378
"""Star Trek: Enterprise"" Babel One (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227375
"""Star Trek: Enterprise"" Observer Effect (2005)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9227374
"""The Lord of the Rings: The Rings of Power"" Adrift (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226891
"""The Lord of the Rings: The Rings of Power"" Adrift (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226877
Blue Valentine (2010),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226852
"""The Lord of the Rings: The Rings of Power"" A Sh... (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226842
"""The Lord of the Rings: The Rings of Power"" A Sh... (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226825
"""Mike"" Lover (2022)",ja,https://www.opensubtitles.org/en/subtitleserve/sub/9226716
Alienoid (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226691
"""Halo"" Allegiance (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226593
"""Halo"" Reckoning (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226590
"""Halo"" Homecoming (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226589
"""Halo"" Emergence (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226588
"""Halo"" Unbound (2022)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226587
"""The Boys"" What I Know (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226585
"""The Boys"" Butcher, Baker, Candlestick Maker (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226584
"""The Boys"" The Bloody Doors Off (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226583
"""The Boys"" We Gotta Go Now (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226582
"""The Boys"" Nothing Like It in the World (2020)",vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226556
DC League of Super-Pets (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226487
Hayan chonjaeng (1992),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226193
Prey (2022),vi,https://www.opensubtitles.org/en/subtitleserve/sub/9226120
